ID,Gender
25-3099.00-2,female
25-4031.00-0,female
25-4031.00-1,female
25-4031.00-2,female
27-1011.00-0,female
27-1011.00-1,female
27-1011.00-2,female
27-1026.00-0,female
27-1026.00-1,female
27-1026.00-2,female
27-1021.00-0,both
27-1021.00-1,both
27-1021.00-2,both
27-1013.00-0,female
27-1013.00-1,female
27-1013.00-2,female
27-2011.00-0,both
27-2011.00-1,both
27-2011.00-2,both
27-1025.00-0,female
27-1025.00-1,female
27-1025.00-2,female
27-4015.00-0,male
27-4015.00-1,both
27-4015.00-2,male
27-1023.00-0,female
27-1023.00-1,female
27-1023.00-2,female
27-4099.00-0,male
27-4099.00-1,male
27-4099.00-2,male
27-2041.00-0,both
27-2041.00-1,both
27-2041.00-2,male
29-2011.02-0,both
29-2011.02-1,both
29-2011.02-2,both
29-1242.00-0,male
29-1242.00-1,male
29-1242.00-2,male
29-1141.01-0,male
29-1141.01-1,both
29-1141.01-2,both
29-1123.00-0,female
29-1123.00-1,female
29-1123.00-2,female
29-2092.00-0,female
29-2092.00-1,female
29-2092.00-2,female
29-2051.00-0,female
29-2051.00-1,female
29-2051.00-2,female
29-2091.00-0,both
29-2091.00-1,both
29-2091.00-2,both
29-1181.00-0,female
29-1181.00-1,both
29-1181.00-2,both
29-1216.00-0,both
29-1216.00-1,both
29-1216.00-2,both
29-2011.01-0,both
29-2011.01-1,both
29-2011.01-2,female
31-2022.00-0,female
31-2022.00-1,female
31-2022.00-2,female
31-9095.00-0,female
31-9095.00-1,female
31-9095.00-2,female
31-9099.01-0,female
31-9099.01-1,female
31-9099.01-2,female
31-9011.00-0,female
31-9011.00-1,female
31-9011.00-2,female
31-1122.00-0,female
31-1122.00-1,female
31-1122.00-2,female
31-9096.00-0,female
31-9096.00-1,female
31-9096.00-2,female
31-2011.00-0,female
31-2011.00-1,female
31-2011.00-2,female
31-9091.00-0,female
31-9091.00-1,female
31-9091.00-2,female
31-9099.02-0,both
31-9099.02-1,female
31-9099.02-2,both
31-1131.00-0,female
31-1131.00-1,female
31-1131.00-2,female
33-1091.00-0,male
33-1091.00-1,male
33-1091.00-2,male
33-3012.00-0,male
33-3012.00-1,male
33-3012.00-2,male
33-3051.04-0,male
33-3051.04-1,male
33-3051.04-2,male
33-3021.06-0,male
33-3021.06-1,male
33-3021.06-2,both
33-9093.00-0,both
33-9093.00-1,both
33-9093.00-2,both
33-3041.00-0,male
33-3041.00-1,male
33-3041.00-2,male
33-9092.00-0,both
33-9092.00-1,female
33-9092.00-2,both
33-3011.00-0,male
33-3011.00-1,male
33-3011.00-2,both
33-2011.00-0,male
33-2011.00-1,male
33-2011.00-2,male
33-9094.00-0,female
33-9094.00-1,female
33-9094.00-2,female
35-2013.00-0,female
35-2013.00-1,female
35-2013.00-2,female
35-2021.00-0,both
35-2021.00-1,both
35-2021.00-2,both
35-2015.00-0,both
35-2015.00-1,both
35-2015.00-2,both
35-2019.00-0,female
35-2019.00-1,both
35-2019.00-2,both
35-3041.00-0,female
35-3041.00-1,female
35-3041.00-2,female
35-2014.00-0,both
35-2014.00-1,both
35-2014.00-2,both
35-2012.00-0,both
35-2012.00-1,female
35-2012.00-2,both
35-2011.00-0,both
35-2011.00-1,both
35-2011.00-2,both
35-1011.00-0,male
35-1011.00-1,male
35-1011.00-2,male
35-3011.00-0,female
35-3011.00-1,male
35-3011.00-2,male
37-1011.00-0,female
37-1011.00-1,female
37-1011.00-2,female
37-1012.00-0,male
37-1012.00-1,both
37-1012.00-2,both
37-2011.00-0,female
37-2011.00-1,female
37-2011.00-2,female
37-2012.00-0,female
37-2012.00-1,female
37-2012.00-2,female
37-2019.00-0,female
37-2019.00-1,female
37-2019.00-2,female
37-2021.00-0,male
37-2021.00-1,male
37-2021.00-2,male
37-3011.00-0,both
37-3011.00-1,both
37-3011.00-2,female
37-3012.00-0,female
37-3012.00-1,both
37-3012.00-2,male
37-3013.00-0,male
37-3013.00-1,male
37-3013.00-2,both
37-3019.00-0,both
37-3019.00-1,both
37-3019.00-2,male
39-3031.00-0,female
39-3031.00-1,female
39-3031.00-2,female
39-3011.00-0,both
39-3011.00-1,male
39-3011.00-2,male
39-5092.00-0,female
39-5092.00-1,female
39-5092.00-2,female
39-3092.00-0,female
39-3092.00-1,female
39-3092.00-2,female
39-5093.00-0,female
39-5093.00-1,female
39-5093.00-2,female
39-3091.00-0,female
39-3091.00-1,both
39-3091.00-2,both
39-2011.00-0,female
39-2011.00-1,female
39-2011.00-2,female
39-5012.00-0,female
39-5012.00-1,female
39-5012.00-2,female
39-9041.00-0,female
39-9041.00-1,female
39-9041.00-2,female
39-6011.00-0,female
39-6011.00-1,both
39-6011.00-2,both
41-1012.00-0,male
41-1012.00-1,male
41-1012.00-2,male
41-2031.00-0,female
41-2031.00-1,female
41-2031.00-2,female
41-1011.00-0,both
41-1011.00-1,both
41-1011.00-2,both
41-9041.00-0,both
41-9041.00-1,both
41-9041.00-2,both
41-9012.00-0,female
41-9012.00-1,female
41-9012.00-2,female
41-3041.00-0,female
41-3041.00-1,female
41-3041.00-2,female
41-3091.00-0,both
41-3091.00-1,both
41-3091.00-2,both
41-2021.00-0,both
41-2021.00-1,female
41-2021.00-2,female
41-9022.00-0,both
41-9022.00-1,both
41-9022.00-2,both
41-9031.00-0,both
41-9031.00-1,both
41-9031.00-2,both
43-9022.00-0,female
43-9022.00-1,female
43-9022.00-2,female
43-4021.00-0,female
43-4021.00-1,female
43-4021.00-2,female
43-5032.00-0,both
43-5032.00-1,both
43-5032.00-2,both
43-9031.00-0,female
43-9031.00-1,female
43-9031.00-2,female
43-9061.00-0,female
43-9061.00-1,female
43-9061.00-2,female
43-4111.00-0,female
43-4111.00-1,female
43-4111.00-2,female
43-1011.00-0,both
43-1011.00-1,female
43-1011.00-2,female
43-5071.00-0,both
43-5071.00-1,both
43-5071.00-2,both
43-6013.00-0,female
43-6013.00-1,female
43-6013.00-2,female
43-5053.00-0,both
43-5053.00-1,both
43-5053.00-2,both
45-4021.00-0,male
45-4021.00-1,male
45-4021.00-2,male
45-4022.00-0,male
45-4022.00-1,male
45-4022.00-2,male
45-2021.00-0,both
45-2021.00-1,female
45-2021.00-2,both
45-2092.00-0,both
45-2092.00-1,both
45-2092.00-2,female
45-4029.00-0,male
45-4029.00-1,male
45-4029.00-2,male
45-1011.00-0,male
45-1011.00-1,male
45-1011.00-2,male
45-2093.00-0,both
45-2093.00-1,female
45-2093.00-2,both
45-2041.00-0,both
45-2041.00-1,female
45-2041.00-2,both
45-4011.00-0,both
45-4011.00-1,female
45-4011.00-2,both
45-2011.00-0,both
45-2011.00-1,both
45-2011.00-2,both
47-4011.01-0,both
47-4011.01-1,both
47-4011.01-2,both
47-4051.00-0,male
47-4051.00-1,male
47-4051.00-2,male
47-4031.00-0,male
47-4031.00-1,male
47-4031.00-2,male
47-5049.00-0,male
47-5049.00-1,male
47-5049.00-2,male
47-2152.04-0,male
47-2152.04-1,male
47-2152.04-2,both
47-4099.03-0,both
47-4099.03-1,male
47-4099.03-2,male
47-5051.00-0,male
47-5051.00-1,male
47-5051.00-2,male
47-4071.00-0,male
47-4071.00-1,male
47-4071.00-2,male
47-3013.00-0,male
47-3013.00-1,male
47-3013.00-2,male
47-1011.00-0,male
47-1011.00-1,male
47-1011.00-2,male
49-3023.00-0,male
49-3023.00-1,male
49-3023.00-2,male
49-9011.00-0,male
49-9011.00-1,male
49-9011.00-2,male
49-9062.00-0,male
49-9062.00-1,male
49-9062.00-2,male
49-2022.00-0,male
49-2022.00-1,male
49-2022.00-2,male
49-9045.00-0,male
49-9045.00-1,male
49-9045.00-2,male
49-2097.00-0,male
49-2097.00-1,male
49-2097.00-2,male
49-3091.00-0,male
49-3091.00-1,male
49-3091.00-2,male
49-2092.00-0,male
49-2092.00-1,male
49-2092.00-2,male
49-3031.00-0,male
49-3031.00-1,male
49-3031.00-2,male
49-3043.00-0,male
49-3043.00-1,male
49-3043.00-2,male
51-6063.00-0,female
51-6063.00-1,female
51-6063.00-2,female
51-9198.00-0,male
51-9198.00-1,male
51-9198.00-2,male
51-4111.00-0,male
51-4111.00-1,male
51-4111.00-2,male
51-9195.03-0,male
51-9195.03-1,male
51-9195.03-2,male
51-6062.00-0,both
51-6062.00-1,male
51-6062.00-2,both
51-4032.00-0,male
51-4032.00-1,male
51-4032.00-2,male
51-4072.00-0,male
51-4072.00-1,male
51-4072.00-2,male
51-9162.00-0,male
51-9162.00-1,male
51-9162.00-2,male
51-9195.00-0,female
51-9195.00-1,female
51-9195.00-2,female
51-9196.00-0,male
51-9196.00-1,male
51-9196.00-2,male
53-7081.00-0,male
53-7081.00-1,male
53-7081.00-2,male
53-6021.00-0,both
53-6021.00-1,both
53-6021.00-2,both
53-5021.00-0,male
53-5021.00-1,male
53-5021.00-2,male
53-7041.00-0,male
53-7041.00-1,male
53-7041.00-2,male
53-7071.00-0,male
53-7071.00-1,male
53-7071.00-2,male
53-7062.00-0,male
53-7062.00-1,male
53-7062.00-2,male
53-2022.00-0,male
53-2022.00-1,male
53-2022.00-2,male
53-6032.00-0,male
53-6032.00-1,male
53-6032.00-2,male
53-3099.00-0,male
53-3099.00-1,male
53-3099.00-2,male
53-3032.00-0,male
53-3032.00-1,male
53-3032.00-2,male
55-2012.00-0,male
55-2012.00-1,male
55-2012.00-2,male
55-2013.00-0,male
55-2013.00-1,male
55-2013.00-2,male
55-1013.00-0,male
55-1013.00-1,male
55-1013.00-2,male
55-3016.00-0,male
55-3016.00-1,male
55-3016.00-2,male
55-3015.00-0,both
55-3015.00-1,both
55-3015.00-2,male
55-1019.00-0,male
55-1019.00-1,male
55-1019.00-2,male
55-1011.00-0,both
55-1011.00-1,both
55-1011.00-2,both
55-1012.00-0,male
55-1012.00-1,male
55-1012.00-2,male
55-3014.00-0,male
55-3014.00-1,male
55-3014.00-2,male
55-3012.00-0,male
55-3012.00-1,male
55-3012.00-2,male
